timestamp,ax,ay,az,gx,gy,gz,lat,lng,alt,speed,bearing
24612.669,-3.5969,7.9854,3.9651,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.679,-3.9200,8.0907,3.2065,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.689,-4.6451,8.3036,-2.1610,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.699,-5.1428,8.6865,0.9427,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.709,-4.5637,7.8896,4.8744,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.719,-4.5685,7.8250,4.7213,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.728,-4.5206,8.1481,5.2142,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.738,-4.5110,8.5860,5.6904,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.752,-4.5446,8.5980,5.4128,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.758,-4.3053,8.1218,4.7308,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.770,-4.1330,7.9830,4.1182,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.989,-3.8673,8.0332,3.7377,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.989,-3.2356,7.9854,3.8000,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.989,-2.9293,7.9901,4.0967,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.989,-3.2643,7.8322,4.3456,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-3.5419,7.9231,4.6447,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-3.6591,7.8490,4.7907,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-3.7405,7.9088,4.8744,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-3.6328,7.9447,4.9773,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-3.5156,8.0117,4.9869,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-3.3504,8.0500,5.0467,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-2.8503,7.9830,4.8720,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-2.5273,8.0141,4.7667,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-2.5464,7.9878,4.7596,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-2.6014,7.9112,4.5131,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.990,-2.8958,7.7197,4.3025,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.991,-3.1686,7.7796,4.3719,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.991,-3.2954,7.8681,4.5681,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.991,-3.4318,7.8561,4.7452,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.991,-3.3768,7.8585,4.7787,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.991,-3.1997,7.8633,4.9223,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.991,-3.0274,7.9590,5.0778,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24612.991,-3.0729,7.9901,5.0467,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-3.1423,8.0141,4.9821,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-3.1135,8.0284,5.0060,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-3.0082,7.9088,4.9295,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-2.8647,7.9279,4.8601,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-2.7259,7.9901,4.7811,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-2.8024,7.9471,4.8074,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-2.8120,7.9112,4.8433,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-2.7235,7.8131,4.9342,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.081,-2.6493,7.8322,5.0587,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.089,-2.6660,7.9399,5.2334,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.101,-2.7881,7.9207,4.9773,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.111,-2.8240,7.9303,4.7763,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.120,-2.9293,7.9136,4.7189,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.130,-3.0274,7.8944,4.7691,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.141,-2.8766,7.8394,4.8218,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.150,-2.7809,7.9040,5.0180,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.161,-2.9843,7.9207,5.1759,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.171,-3.0417,8.0452,5.1089,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.181,-2.8838,7.9279,5.0371,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.190,-2.8695,7.9136,4.9175,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.200,-2.7881,7.8825,4.9079,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.211,-2.7211,7.8944,5.0204,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.221,-2.6948,7.9064,5.1137,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.233,-2.6828,7.9949,5.0850,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.241,-2.6589,7.9399,5.1185,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.250,-2.5919,7.8992,5.0778,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.261,-2.5249,7.8298,5.1592,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.271,-2.6972,7.9040,4.9678,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.281,-3.1805,7.9303,4.7093,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.290,-3.4605,7.9184,4.2140,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.301,-3.4988,7.8968,3.7904,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.310,-3.6950,7.9207,3.7713,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.321,-4.0085,8.0715,4.2786,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.332,-4.0277,8.2941,4.8050,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.342,-3.7357,8.3276,5.0922,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.351,-3.4940,8.1959,5.2501,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.362,-3.2332,8.0308,5.1592,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.371,-3.1183,8.0093,5.0013,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.381,-3.3265,8.0236,4.9079,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.393,-3.3433,7.9471,4.8840,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.401,-3.4318,7.8466,4.7787,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.412,-3.3074,7.8777,4.7237,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.421,-3.2069,7.9949,4.5992,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.432,-3.0226,7.9351,4.6160,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.442,-2.7043,7.9447,4.5777,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.451,-2.5464,7.9351,4.7141,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.461,-2.4244,7.8705,4.8792,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.472,-2.4890,7.8418,4.8888,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.481,-2.6014,7.7939,4.8433,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.491,-2.9508,7.9423,4.7787,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.502,-3.2188,8.0476,4.5825,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.511,-3.3217,8.0452,4.2738,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.522,-3.2021,7.9758,4.1087,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.534,-3.1686,7.9519,4.3886,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.541,-3.0872,7.9231,4.6303,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.554,-2.7498,7.9231,4.9965,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.562,-2.5871,7.8226,5.4727,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.572,-2.6182,7.8561,5.9848,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.582,-2.7235,7.8466,6.4299,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.591,-2.6278,7.8250,6.6907,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.602,-2.4411,7.7221,6.5495,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.611,-2.3071,7.6767,6.0590,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.621,-2.2066,7.6503,5.7120,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.632,-2.2138,7.5929,5.5636,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.642,-2.1922,7.5881,5.4296,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.652,-2.1755,7.6216,5.5540,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.663,-2.2233,7.6168,5.7000,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.672,-2.1803,7.6168,5.8460,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.682,-2.0965,7.6695,5.8412,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.693,-2.0080,7.6838,5.9297,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.702,-2.0582,7.6527,6.0111,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.714,-2.1109,7.6575,5.9776,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.723,-1.9960,7.6503,5.9178,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.733,-1.9912,7.6791,5.9034,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.743,-2.0678,7.6958,5.9776,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.752,-2.2018,7.7126,5.7718,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.762,-2.2545,7.7485,5.7431,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.772,-2.1683,7.7341,5.5492,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.782,-2.1348,7.7245,5.5229,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.793,-2.1300,7.6719,5.6809,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.802,-2.1300,7.6575,5.8723,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.813,-2.1348,7.6479,6.0590,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.823,-2.0606,7.6743,6.1236,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.832,-1.9505,7.6121,6.2145,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.842,-1.8357,7.5785,6.1882,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.853,-1.6777,7.6025,6.1786,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.862,-1.8429,7.6097,6.0996,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.875,-1.8787,7.6168,5.9130,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.884,-1.8955,7.6288,5.8005,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.893,-1.9673,7.6503,5.7096,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.904,-1.9362,7.6144,5.6737,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.914,-1.8692,7.6886,5.8771,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.923,-1.9434,7.6503,5.9082,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.933,-1.8811,7.6862,5.9082,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.943,-1.7902,7.6432,5.9393,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.954,-1.7639,7.6097,6.1044,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.964,-1.8094,7.6168,6.0972,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.974,-1.7304,7.6384,6.2360,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.983,-1.7591,7.6025,6.1499,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24613.994,-1.7519,7.5738,6.2001,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.004,-1.6562,7.5379,6.1714,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.013,-1.6490,7.6001,6.1738,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.024,-1.8333,7.6025,5.9656,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.035,-1.9123,7.6408,5.7670,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.044,-1.8476,7.7317,5.6091,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.054,-1.8476,7.6360,5.6498,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.064,-1.7663,7.6527,5.8484,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.074,-1.8333,7.6336,5.8914,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.084,-1.7806,7.6647,6.0183,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.094,-1.7591,7.6168,6.0757,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.104,-1.6299,7.6097,6.1595,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.114,-1.4815,7.5474,6.2145,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.124,-1.3451,7.5977,6.3198,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.134,-1.5677,7.5522,6.2360,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.144,-1.5150,7.5833,6.0709,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.154,-1.6730,7.5738,6.0709,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.164,-1.7759,7.6360,5.9991,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.174,-1.7041,7.6240,5.9632,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.184,-1.6825,7.6049,5.9226,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.196,-1.6945,7.6599,6.0231,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.205,-1.6706,7.6360,5.9824,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.214,-1.6658,7.5857,6.0207,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.224,-1.5078,7.5809,6.1499,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.235,-1.4624,7.6144,6.3078,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.245,-1.3547,7.5857,6.4394,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.255,-1.4815,7.6073,6.2360,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.265,-1.6395,7.6288,6.1140,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.274,-1.6777,7.6144,6.0063,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.285,-1.6634,7.6001,5.9752,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.295,-1.7471,7.5642,5.9345,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.305,-1.6969,7.6097,6.0709,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.315,-1.6083,7.5881,6.1642,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.325,-1.6059,7.6192,6.2432,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.335,-1.7088,7.5905,6.3054,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.345,-1.7112,7.5857,6.1140,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.358,-1.6227,7.5977,6.1786,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.365,-1.6083,7.6192,6.2121,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.375,-1.6227,7.6073,6.1834,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.385,-1.6969,7.6240,6.0374,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.395,-1.6131,7.5785,6.0781,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.405,-1.6993,7.6192,6.0087,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.414,-1.6251,7.6168,6.0709,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.426,-1.5844,7.5857,6.1714,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.435,-1.5389,7.5929,6.2313,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.446,-1.4600,7.6049,6.4179,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.456,-1.5437,7.5929,6.4610,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.466,-1.6658,7.5714,6.1834,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.476,-1.6179,7.6049,5.9824,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.486,-1.4456,7.6168,5.8914,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.496,-1.4552,7.6216,5.9345,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.506,-1.4911,7.6097,6.0518,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.518,-1.5748,7.5977,6.1164,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.526,-1.5198,7.5905,6.1714,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.536,-1.5437,7.5666,6.2648,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.556,-1.5174,7.5690,6.3342,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.556,-1.5437,7.6001,6.2097,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.566,-1.5222,7.5785,6.1547,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.575,-1.3308,7.6264,6.1068,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.586,-1.4743,7.5977,6.0135,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.596,-1.5461,7.6192,6.0972,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.605,-1.5366,7.6025,6.1020,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.616,-1.4743,7.6168,6.1858,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.626,-1.4049,7.5881,6.2408,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.636,-1.5318,7.5929,6.2695,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.646,-1.5030,7.5833,6.3126,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.659,-1.4624,7.5594,6.2528,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.666,-1.5126,7.6168,6.1020,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.678,-1.4648,7.5857,6.1403,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.686,-1.5126,7.6001,6.2121,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.696,-1.4935,7.6097,6.3078,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.706,-1.5605,7.5881,6.1834,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.716,-1.5964,7.5905,6.0518,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.726,-1.5868,7.5977,5.9704,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.736,-1.4911,7.6216,6.0087,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.745,-1.5318,7.6527,6.0901,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.756,-1.6036,7.6647,6.1571,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.766,-1.6059,7.6671,6.1236,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.776,-1.5509,7.6121,6.2169,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.786,-1.5174,7.6575,6.3796,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.796,-1.5868,7.6479,6.3988,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.806,-1.6131,7.6503,6.3294,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.816,-1.6969,7.6312,6.2408,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.826,-1.8117,7.6360,6.1786,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.838,-1.8046,7.6791,6.1954,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.846,-1.9338,7.6599,6.1690,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.866,-1.9003,7.6336,6.1786,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.866,-1.7615,7.6360,6.1547,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.876,-1.5964,7.6192,6.0518,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.885,-1.5533,7.6049,6.0255,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.896,-1.5677,7.6097,5.9800,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.907,-1.7017,7.6097,5.9585,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.916,-1.5916,7.6360,5.9704,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.926,-1.5701,7.6288,5.9752,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.935,-1.5988,7.6671,5.9561,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.946,-1.5701,7.6408,6.0661,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.955,-1.4480,7.5594,6.0518,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.965,-1.3523,7.5785,6.0590,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.977,-1.2135,7.6073,6.0949,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.986,-1.2015,7.6312,6.1786,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24614.999,-1.2925,7.6432,6.1140,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24615.007,-1.4815,7.6432,6.0255,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24615.017,-1.5437,7.6192,6.0039,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24615.027,-1.6347,7.6647,5.9704,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24615.037,-1.6371,7.6767,5.8986,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24615.047,-1.7065,7.6910,5.9154,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24615.057,-1.6514,7.6288,6.0637,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
24615.067,-1.7065,7.6432,6.0374,0.0000,0.0000,0.0000,40.077666,116.428978,43.6,0.00,157.6
